iso3,ipc phase cutoff,year,month,indicator,grouping,value
SOM,4,2021,7,Fuel prices,Typical,4
SOM,4,2021,7,Fuel prices,Heightened,2
SOM,4,2021,7,Fuel prices,Critical,68
SOM,4,2021,7,Heavy rainfall,Typical,74
SOM,4,2021,8,Conflict,Typical,61
SOM,4,2021,8,Conflict,Heightened,10
SOM,4,2021,8,Conflict,Critical,3
SOM,4,2021,8,Drought NDVI,Typical,74
SOM,4,2021,8,Drought rainfall,Typical,67
SOM,4,2021,8,Drought rainfall,Heightened,4
SOM,4,2021,8,Drought rainfall,Critical,3
SOM,4,2021,8,Exchange rates,Heightened,74
SOM,4,2021,8,Food prices,Heightened,1
SOM,4,2021,8,Food prices,Critical,73
SOM,4,2021,8,Fuel prices,Typical,5
SOM,4,2021,8,Fuel prices,Critical,69
SOM,4,2021,8,Heavy rainfall,Typical,71
SOM,4,2021,8,Heavy rainfall,Heightened,3
SOM,4,2021,9,Conflict,Typical,67
SOM,4,2021,9,Conflict,Heightened,7
SOM,4,2021,9,Drought NDVI,Typical,74
SOM,4,2021,9,Drought rainfall,Typical,71
SOM,4,2021,9,Drought rainfall,Heightened,1
SOM,4,2021,9,Drought rainfall,Critical,2
SOM,4,2021,9,Exchange rates,Heightened,74
SOM,4,2021,9,Food prices,Typical,2
SOM,4,2021,9,Food prices,Heightened,3
SOM,4,2021,9,Food prices,Critical,69
SOM,4,2021,9,Fuel prices,Typical,2
SOM,4,2021,9,Fuel prices,Critical,72
SOM,4,2021,9,Heavy rainfall,Typical,73
SOM,4,2021,9,Heavy rainfall,Heightened,1
SOM,4,2021,10,Conflict,Typical,71
SOM,4,2021,10,Conflict,Heightened,3
SOM,4,2021,10,Drought NDVI,Typical,55
SOM,4,2021,10,Drought NDVI,Heightened,8
SOM,4,2021,10,Drought NDVI,Critical,11
SOM,4,2021,10,Drought rainfall,Typical,58
SOM,4,2021,10,Drought rainfall,Heightened,8
SOM,4,2021,10,Drought rainfall,Critical,8
SOM,4,2021,10,Exchange rates,Heightened,74
SOM,4,2021,10,Food prices,Typical,4
SOM,4,2021,10,Food prices,Heightened,3
SOM,4,2021,10,Food prices,Critical,67
SOM,4,2021,10,Fuel prices,Typical,2
SOM,4,2021,10,Fuel prices,Critical,72
SOM,4,2021,10,Heavy rainfall,Typical,70
SOM,4,2021,10,Heavy rainfall,Heightened,4
SOM,4,2021,11,Conflict,Typical,74
SOM,4,2021,11,Drought NDVI,Typical,40
SOM,4,2021,11,Drought NDVI,Heightened,9
SOM,4,2021,11,Drought NDVI,Critical,25
SOM,4,2021,11,Drought rainfall,Typical,50
SOM,4,2021,11,Drought rainfall,Heightened,15
SOM,4,2021,11,Drought rainfall,Critical,9
SOM,4,2021,11,Exchange rates,Heightened,74
SOM,4,2021,11,Food prices,Heightened,5
SOM,4,2021,11,Food prices,Critical,69
SOM,4,2021,11,Fuel prices,Typical,2
SOM,4,2021,11,Fuel prices,Critical,72
SOM,4,2021,11,Heavy rainfall,Typical,73
SOM,4,2021,11,Heavy rainfall,Heightened,1
SOM,4,2021,12,Conflict,Typical,69
SOM,4,2021,12,Conflict,Heightened,5
SOM,4,2021,12,Drought NDVI,Typical,53
SOM,4,2021,12,Drought NDVI,Heightened,10
SOM,4,2021,12,Drought NDVI,Critical,11
SOM,4,2021,12,Drought rainfall,Typical,59
SOM,4,2021,12,Drought rainfall,Heightened,9
SOM,4,2021,12,Drought rainfall,Critical,6
SOM,4,2021,12,Exchange rates,Heightened,74
SOM,4,2021,12,Food prices,Heightened,4
SOM,4,2021,12,Food prices,Critical,70
SOM,4,2021,12,Fuel prices,Typical,2
SOM,4,2021,12,Fuel prices,Critical,72
SOM,4,2021,12,Heavy rainfall,Typical,74
SOM,4,2022,1,Conflict,Typical,57
SOM,4,2022,1,Conflict,Heightened,12
SOM,4,2022,1,Conflict,Critical,5
SOM,4,2022,1,Drought NDVI,Typical,70
SOM,4,2022,1,Drought NDVI,Heightened,3
SOM,4,2022,1,Drought NDVI,Critical,1
SOM,4,2022,1,Drought rainfall,Typical,65
SOM,4,2022,1,Drought rainfall,Heightened,8
SOM,4,2022,1,Drought rainfall,Critical,1
SOM,4,2022,1,Exchange rates,Heightened,74
SOM,4,2022,1,Food prices,Heightened,3
SOM,4,2022,1,Food prices,Critical,71
SOM,4,2022,1,Fuel prices,Typical,2
SOM,4,2022,1,Fuel prices,Critical,72
SOM,4,2022,1,Heavy rainfall,Typical,74
SOM,4,2022,2,Conflict,Typical,54
SOM,4,2022,2,Conflict,Heightened,20
SOM,4,2022,2,Drought NDVI,Typical,71
SOM,4,2022,2,Drought NDVI,Heightened,3
SOM,4,2022,2,Drought rainfall,Typical,54
SOM,4,2022,2,Drought rainfall,Heightened,12
SOM,4,2022,2,Drought rainfall,Critical,8
SOM,4,2022,2,Exchange rates,Critical,74
SOM,4,2022,2,Food prices,Heightened,3
SOM,4,2022,2,Food prices,Critical,71
SOM,4,2022,2,Fuel prices,Typical,1
SOM,4,2022,2,Fuel prices,Critical,73
SOM,4,2022,2,Heavy rainfall,Typical,74
SOM,4,2022,3,Conflict,Typical,59
SOM,4,2022,3,Conflict,Heightened,14
SOM,4,2022,3,Conflict,Critical,1
SOM,4,2022,3,Drought NDVI,Typical,66
SOM,4,2022,3,Drought NDVI,Heightened,6
SOM,4,2022,3,Drought NDVI,Critical,2
SOM,4,2022,3,Drought rainfall,Typical,74
SOM,4,2022,3,Exchange rates,Heightened,74
SOM,4,2022,3,Food prices,Critical,74
SOM,4,2022,3,Fuel prices,Critical,74
SOM,4,2022,3,Heavy rainfall,Typical,74
SOM,4,2022,4,Conflict,Typical,63
SOM,4,2022,4,Conflict,Heightened,11
SOM,4,2022,4,Drought NDVI,Typical,47
SOM,4,2022,4,Drought NDVI,Heightened,10
SOM,4,2022,4,Drought NDVI,Critical,17
SOM,4,2022,4,Drought rainfall,Typical,35
SOM,4,2022,4,Drought rainfall,Heightened,28
SOM,4,2022,4,Drought rainfall,Critical,11
SOM,4,2022,4,Exchange rates,Typical,74
SOM,4,2022,4,Food prices,Critical,74
SOM,4,2022,4,Fuel prices,Critical,74
SOM,4,2022,4,Heavy rainfall,Typical,74
SOM,4,2022,5,Conflict,Typical,65
SOM,4,2022,5,Conflict,Heightened,9
SOM,4,2022,5,Drought NDVI,Typical,35
SOM,4,2022,5,Drought NDVI,Heightened,8
SOM,4,2022,5,Drought NDVI,Critical,31
SOM,4,2022,5,Drought rainfall,Typical,12
SOM,4,2022,5,Drought rainfall,Heightened,12
SOM,4,2022,5,Drought rainfall,Critical,50
SOM,4,2022,5,Exchange rates,Typical,74
SOM,4,2022,5,Food prices,Heightened,1
SOM,4,2022,5,Food prices,Critical,73
SOM,4,2022,5,Fuel prices,Critical,74
SOM,4,2022,5,Heavy rainfall,Typical,74
SOM,4,2022,6,Conflict,Typical,59
SOM,4,2022,6,Conflict,Heightened,15
SOM,4,2022,6,Drought NDVI,Typical,41
SOM,4,2022,6,Drought NDVI,Heightened,10
SOM,4,2022,6,Drought NDVI,Critical,23
SOM,4,2022,6,Drought rainfall,Typical,17
SOM,4,2022,6,Drought rainfall,Heightened,10
SOM,4,2022,6,Drought rainfall,Critical,47
SOM,4,2022,6,Exchange rates,Typical,74
SOM,4,2022,6,Food prices,Critical,74
SOM,4,2022,6,Fuel prices,Critical,74
SOM,4,2022,6,Heavy rainfall,Typical,74
SOM,4,2022,7,Conflict,Typical,56
SOM,4,2022,7,Conflict,Heightened,15
SOM,4,2022,7,Conflict,Critical,3
SOM,4,2022,7,Drought NDVI,Typical,61
SOM,4,2022,7,Drought NDVI,Heightened,5
SOM,4,2022,7,Drought NDVI,Critical,8
SOM,4,2022,7,Drought rainfall,Typical,16
SOM,4,2022,7,Drought rainfall,Heightened,11
SOM,4,2022,7,Drought rainfall,Critical,47
SOM,4,2022,7,Exchange rates,Typical,74
SOM,4,2022,7,Food prices,Heightened,1
SOM,4,2022,7,Food prices,Critical,73
SOM,4,2022,7,Fuel prices,Critical,74
SOM,4,2022,7,Heavy rainfall,Typical,73
SOM,4,2022,7,Heavy rainfall,Heightened,1
SOM,4,2022,8,Conflict,Typical,48
SOM,4,2022,8,Conflict,Heightened,24
SOM,4,2022,8,Conflict,Critical,2
SOM,4,2022,8,Drought NDVI,Typical,65
SOM,4,2022,8,Drought NDVI,Heightened,4
SOM,4,2022,8,Drought NDVI,Critical,5
SOM,4,2022,8,Drought rainfall,Typical,24
SOM,4,2022,8,Drought rainfall,Heightened,7
SOM,4,2022,8,Drought rainfall,Critical,43
SOM,4,2022,8,Exchange rates,Typical,74
SOM,4,2022,8,Food prices,Heightened,3
SOM,4,2022,8,Food prices,Critical,71
SOM,4,2022,8,Fuel prices,Critical,74
SOM,4,2022,8,Heavy rainfall,Typical,70
SOM,4,2022,8,Heavy rainfall,Heightened,4
SOM,4,2022,9,Conflict,Typical,40
SOM,4,2022,9,Conflict,Heightened,25
SOM,4,2022,9,Conflict,Critical,9
SOM,4,2022,9,Drought NDVI,Typical,74
SOM,4,2022,9,Drought rainfall,Typical,59
SOM,4,2022,9,Drought rainfall,Heightened,6
SOM,4,2022,9,Drought rainfall,Critical,9
SOM,4,2022,9,Exchange rates,Typical,74
SOM,4,2022,9,Food prices,Typical,1
SOM,4,2022,9,Food prices,Heightened,13
SOM,4,2022,9,Food prices,Critical,60
SOM,4,2022,9,Fuel prices,Critical,74
SOM,4,2022,9,Heavy rainfall,Typical,74
SOM,4,2022,10,Conflict,Typical,47
SOM,4,2022,10,Conflict,Heightened,17
SOM,4,2022,10,Conflict,Critical,10
SOM,4,2022,10,Drought NDVI,Typical,69
SOM,4,2022,10,Drought NDVI,Heightened,3
SOM,4,2022,10,Drought NDVI,Critical,2
SOM,4,2022,10,Drought rainfall,Typical,72
SOM,4,2022,10,Drought rainfall,Heightened,1
SOM,4,2022,10,Drought rainfall,Critical,1
SOM,4,2022,10,Exchange rates,Typical,74
SOM,4,2022,10,Food prices,Typical,5
SOM,4,2022,10,Food prices,Heightened,30
SOM,4,2022,10,Food prices,Critical,39
SOM,4,2022,10,Fuel prices,Heightened,1
SOM,4,2022,10,Fuel prices,Critical,73
SOM,4,2022,10,Heavy rainfall,Typical,74
SOM,4,2022,11,Conflict,Typical,46
SOM,4,2022,11,Conflict,Heightened,23
SOM,4,2022,11,Conflict,Critical,5
SOM,4,2022,11,Drought NDVI,Typical,62
SOM,4,2022,11,Drought NDVI,Heightened,9
SOM,4,2022,11,Drought NDVI,Critical,3
SOM,4,2022,11,Drought rainfall,Typical,72
SOM,4,2022,11,Drought rainfall,Critical,2
SOM,4,2022,11,Exchange rates,Typical,74
SOM,4,2022,11,Food prices,Typical,14
SOM,4,2022,11,Food prices,Heightened,44
SOM,4,2022,11,Food prices,Critical,16
SOM,4,2022,11,Fuel prices,Heightened,34
SOM,4,2022,11,Fuel prices,Critical,40
SOM,4,2022,11,Heavy rainfall,Typical,74
SOM,4,2022,12,Conflict,Typical,38
SOM,4,2022,12,Conflict,Heightened,32
SOM,4,2022,12,Conflict,Critical,4
SOM,4,2022,12,Drought NDVI,Typical,63
SOM,4,2022,12,Drought NDVI,Heightened,10
SOM,4,2022,12,Drought NDVI,Critical,1
SOM,4,2022,12,Drought rainfall,Typical,74
SOM,4,2022,12,Exchange rates,Typical,74
SOM,4,2022,12,Food prices,Typical,19
SOM,4,2022,12,Food prices,Heightened,42
SOM,4,2022,12,Food prices,Critical,13
SOM,4,2022,12,Fuel prices,Typical,2
SOM,4,2022,12,Fuel prices,Heightened,39
SOM,4,2022,12,Fuel prices,Critical,33
SOM,4,2022,12,Heavy rainfall,Typical,69
SOM,4,2022,12,Heavy rainfall,Heightened,4
SOM,4,2022,12,Heavy rainfall,Critical,1
SOM,4,2023,1,Conflict,Typical,43
SOM,4,2023,1,Conflict,Heightened,29
SOM,4,2023,1,Conflict,Critical,2
SOM,4,2023,1,Drought NDVI,Typical,74
SOM,4,2023,1,Drought rainfall,Typical,74
SOM,4,2023,1,Exchange rates,Typical,74
SOM,4,2023,1,Food prices,Typical,13
SOM,4,2023,1,Food prices,Heightened,46
SOM,4,2023,1,Food prices,Critical,15
SOM,4,2023,1,Fuel prices,Typical,3
SOM,4,2023,1,Fuel prices,Heightened,41
SOM,4,2023,1,Fuel prices,Critical,30
SOM,4,2023,1,Heavy rainfall,Typical,72
SOM,4,2023,1,Heavy rainfall,Heightened,1
SOM,4,2023,1,Heavy rainfall,Critical,1
SOM,4,2023,2,Conflict,Typical,37
SOM,4,2023,2,Conflict,Heightened,26
SOM,4,2023,2,Conflict,Critical,11
SOM,4,2023,2,Drought NDVI,Typical,74
SOM,4,2023,2,Drought rainfall,Typical,74
SOM,4,2023,2,Exchange rates,Typical,74
SOM,4,2023,2,Food prices,Typical,6
SOM,4,2023,2,Food prices,Heightened,55
SOM,4,2023,2,Food prices,Critical,13
SOM,4,2023,2,Fuel prices,Typical,8
SOM,4,2023,2,Fuel prices,Heightened,41
SOM,4,2023,2,Fuel prices,Critical,25
SOM,4,2023,2,Heavy rainfall,Typical,74
SOM,4,2023,3,Conflict,Typical,39
SOM,4,2023,3,Conflict,Heightened,29
SOM,4,2023,3,Conflict,Critical,6
SOM,4,2023,3,Drought NDVI,Typical,74
SOM,4,2023,3,Drought rainfall,Typical,74
SOM,4,2023,3,Exchange rates,Typical,74
SOM,4,2023,3,Food prices,Typical,45
SOM,4,2023,3,Food prices,Heightened,20
SOM,4,2023,3,Food prices,Critical,9
SOM,4,2023,3,Fuel prices,Typical,28
SOM,4,2023,3,Fuel prices,Heightened,18
SOM,4,2023,3,Fuel prices,Critical,28
SOM,4,2023,3,Heavy rainfall,Typical,52
SOM,4,2023,3,Heavy rainfall,Heightened,22
SOM,4,2023,4,Conflict,Typical,47
SOM,4,2023,4,Conflict,Heightened,27
SOM,4,2023,4,Drought NDVI,Typical,74
SOM,4,2023,4,Drought rainfall,Typical,74
SOM,4,2023,4,Exchange rates,Typical,74
SOM,4,2023,4,Food prices,Typical,68
SOM,4,2023,4,Food prices,Heightened,3
SOM,4,2023,4,Food prices,Critical,3
SOM,4,2023,4,Fuel prices,Typical,57
SOM,4,2023,4,Fuel prices,Heightened,1
SOM,4,2023,4,Fuel prices,Critical,16
SOM,4,2023,4,Heavy rainfall,Typical,68
SOM,4,2023,4,Heavy rainfall,Heightened,6
SOM,4,2023,5,Conflict,Typical,47
SOM,4,2023,5,Conflict,Heightened,27
SOM,4,2023,5,Drought NDVI,Typical,73
SOM,4,2023,5,Drought NDVI,Heightened,1
SOM,4,2023,5,Drought rainfall,Typical,74
SOM,4,2023,5,Exchange rates,Typical,74
SOM,4,2023,5,Food prices,Typical,68
SOM,4,2023,5,Food prices,Heightened,4
SOM,4,2023,5,Food prices,Critical,2
SOM,4,2023,5,Fuel prices,Typical,57
SOM,4,2023,5,Fuel prices,Heightened,2
SOM,4,2023,5,Fuel prices,Critical,15
SOM,4,2023,5,Heavy rainfall,Typical,72
SOM,4,2023,5,Heavy rainfall,Heightened,2
SOM,4,2023,6,Conflict,Typical,49
SOM,4,2023,6,Conflict,Heightened,24
SOM,4,2023,6,Conflict,Critical,1
SOM,4,2023,6,Drought NDVI,Typical,63
SOM,4,2023,6,Drought NDVI,Heightened,4
SOM,4,2023,6,Drought NDVI,Critical,7
SOM,4,2023,6,Drought rainfall,Typical,74
SOM,4,2023,6,Exchange rates,Typical,74
SOM,4,2023,6,Food prices,Typical,70
SOM,4,2023,6,Food prices,Heightened,2
SOM,4,2023,6,Food prices,Critical,2
SOM,4,2023,6,Fuel prices,Typical,58
SOM,4,2023,6,Fuel prices,Critical,16
SOM,4,2023,6,Heavy rainfall,Typical,74
SOM,4,2023,7,Conflict,Typical,48
SOM,4,2023,7,Conflict,Heightened,22
SOM,4,2023,7,Conflict,Critical,4
SOM,4,2023,7,Drought NDVI,Typical,57
SOM,4,2023,7,Drought NDVI,Heightened,4
SOM,4,2023,7,Drought NDVI,Critical,13
SOM,4,2023,7,Drought rainfall,Typical,74
SOM,4,2023,7,Exchange rates,Typical,74
SOM,4,2023,7,Food prices,Typical,69
SOM,4,2023,7,Food prices,Heightened,4
SOM,4,2023,7,Food prices,Critical,1
SOM,4,2023,7,Fuel prices,Typical,62
SOM,4,2023,7,Fuel prices,Critical,12
SOM,4,2023,7,Heavy rainfall,Typical,74
SOM,4,2023,8,Conflict,Typical,42
SOM,4,2023,8,Conflict,Heightened,27
SOM,4,2023,8,Conflict,Critical,5
SOM,4,2023,8,Drought NDVI,Typical,55
SOM,4,2023,8,Drought NDVI,Heightened,7
SOM,4,2023,8,Drought NDVI,Critical,12
SOM,4,2023,8,Drought rainfall,Typical,62
SOM,4,2023,8,Drought rainfall,Heightened,4
SOM,4,2023,8,Drought rainfall,Critical,8
SOM,4,2023,8,Exchange rates,Typical,74
SOM,4,2023,8,Food prices,Typical,70
SOM,4,2023,8,Food prices,Heightened,2
SOM,4,2023,8,Food prices,Critical,2
SOM,4,2023,8,Fuel prices,Typical,66
SOM,4,2023,8,Fuel prices,Heightened,3
SOM,4,2023,8,Fuel prices,Critical,5
SOM,4,2023,8,Heavy rainfall,Typical,74
SOM,4,2023,9,Conflict,Typical,31
SOM,4,2023,9,Conflict,Heightened,38
SOM,4,2023,9,Conflict,Critical,5
SOM,4,2023,9,Drought NDVI,Typical,69
SOM,4,2023,9,Drought NDVI,Heightened,3
SOM,4,2023,9,Drought NDVI,Critical,2
SOM,4,2023,9,Drought rainfall,Typical,50
SOM,4,2023,9,Drought rainfall,Heightened,3
SOM,4,2023,9,Drought rainfall,Critical,21
SOM,4,2023,9,Exchange rates,Typical,74
SOM,4,2023,9,Food prices,Typical,72
SOM,4,2023,9,Food prices,Heightened,1
SOM,4,2023,9,Food prices,Critical,1
SOM,4,2023,9,Fuel prices,Typical,69
SOM,4,2023,9,Fuel prices,Heightened,1
SOM,4,2023,9,Fuel prices,Critical,4
SOM,4,2023,9,Heavy rainfall,Typical,73
SOM,4,2023,9,Heavy rainfall,Heightened,1
SOM,4,2023,10,Conflict,Typical,52
SOM,4,2023,10,Conflict,Heightened,22
SOM,4,2023,10,Drought NDVI,Typical,74
SOM,4,2023,10,Drought rainfall,Typical,70
SOM,4,2023,10,Drought rainfall,Heightened,2
SOM,4,2023,10,Drought rainfall,Critical,2
SOM,4,2023,10,Exchange rates,Typical,74
SOM,4,2023,10,Food prices,Typical,72
SOM,4,2023,10,Food prices,Heightened,1
SOM,4,2023,10,Food prices,Critical,1
SOM,4,2023,10,Fuel prices,Typical,67
SOM,4,2023,10,Fuel prices,Heightened,1
SOM,4,2023,10,Fuel prices,Critical,6
SOM,4,2023,10,Heavy rainfall,Typical,45
SOM,4,2023,10,Heavy rainfall,Heightened,24
SOM,4,2023,10,Heavy rainfall,Critical,5
SOM,4,2023,11,Conflict,Typical,62
SOM,4,2023,11,Conflict,Heightened,11
SOM,4,2023,11,Conflict,Critical,1
SOM,4,2023,11,Drought NDVI,Typical,74
SOM,4,2023,11,Drought rainfall,Typical,73
SOM,4,2023,11,Drought rainfall,Critical,1
SOM,4,2023,11,Exchange rates,Typical,74
SOM,4,2023,11,Food prices,Typical,72
SOM,4,2023,11,Food prices,Critical,2
SOM,4,2023,11,Fuel prices,Typical,67
SOM,4,2023,11,Fuel prices,Heightened,1
SOM,4,2023,11,Fuel prices,Critical,6
SOM,4,2023,11,Heavy rainfall,Typical,16
SOM,4,2023,11,Heavy rainfall,Heightened,47
SOM,4,2023,11,Heavy rainfall,Critical,11
SOM,4,2023,12,Conflict,Typical,62
SOM,4,2023,12,Conflict,Heightened,12
SOM,4,2023,12,Drought NDVI,Typical,74
SOM,4,2023,12,Drought rainfall,Typical,73
SOM,4,2023,12,Drought rainfall,Heightened,1
SOM,4,2023,12,Exchange rates,Typical,74
SOM,4,2023,12,Food prices,Typical,68
SOM,4,2023,12,Food prices,Heightened,4
SOM,4,2023,12,Food prices,Critical,2
SOM,4,2023,12,Fuel prices,Typical,67
SOM,4,2023,12,Fuel prices,Heightened,1
SOM,4,2023,12,Fuel prices,Critical,6
SOM,4,2023,12,Heavy rainfall,Typical,74
SOM,4,2024,1,Conflict,Typical,68
SOM,4,2024,1,Conflict,Heightened,6
SOM,4,2024,1,Drought NDVI,Typical,74
SOM,4,2024,1,Drought rainfall,Typical,74
SOM,4,2024,1,Exchange rates,Typical,74
SOM,4,2024,1,Food prices,Typical,72
SOM,4,2024,1,Food prices,Critical,2
SOM,4,2024,1,Fuel prices,Typical,68
SOM,4,2024,1,Fuel prices,Critical,6
SOM,4,2024,1,Heavy rainfall,Typical,74
SOM,4,2024,2,Conflict,Typical,69
SOM,4,2024,2,Conflict,Heightened,5
SOM,4,2024,2,Drought NDVI,Typical,74
SOM,4,2024,2,Drought rainfall,Typical,74
SOM,4,2024,2,Exchange rates,Typical,74
SOM,4,2024,2,Food prices,Typical,71
SOM,4,2024,2,Food prices,Heightened,1
SOM,4,2024,2,Food prices,Critical,2
SOM,4,2024,2,Fuel prices,Typical,68
SOM,4,2024,2,Fuel prices,Critical,6
SOM,4,2024,2,Heavy rainfall,Typical,74
SOM,4,2024,3,Conflict,Typical,65
SOM,4,2024,3,Conflict,Heightened,9
SOM,4,2024,3,Drought NDVI,Typical,74
SOM,4,2024,3,Drought rainfall,Typical,74
SOM,4,2024,3,Exchange rates,Typical,74
SOM,4,2024,3,Food prices,Typical,69
SOM,4,2024,3,Food prices,Heightened,3
SOM,4,2024,3,Food prices,Critical,2
SOM,4,2024,3,Fuel prices,Typical,67
SOM,4,2024,3,Fuel prices,Critical,7
SOM,4,2024,3,Heavy rainfall,Typical,74
SOM,4,2024,4,Conflict,Typical,61
SOM,4,2024,4,Conflict,Heightened,13
SOM,4,2024,4,Drought NDVI,Typical,74
SOM,4,2024,4,Drought rainfall,Typical,73
SOM,4,2024,4,Drought rainfall,Heightened,1
SOM,4,2024,4,Exchange rates,Typical,74
SOM,4,2024,4,Food prices,Typical,69
SOM,4,2024,4,Food prices,Heightened,3
SOM,4,2024,4,Food prices,Critical,2
SOM,4,2024,4,Fuel prices,Typical,66
SOM,4,2024,4,Fuel prices,Heightened,1
SOM,4,2024,4,Fuel prices,Critical,7
SOM,4,2024,4,Heavy rainfall,Typical,64
SOM,4,2024,4,Heavy rainfall,Heightened,10
SOM,4,2024,5,Conflict,Typical,63
SOM,4,2024,5,Conflict,Heightened,11
SOM,4,2024,5,Drought NDVI,Typical,74
SOM,4,2024,5,Drought rainfall,Typical,74
SOM,4,2024,5,Exchange rates,Typical,74
SOM,4,2024,5,Food prices,Typical,68
SOM,4,2024,5,Food prices,Heightened,4
SOM,4,2024,5,Food prices,Critical,2
SOM,4,2024,5,Fuel prices,Typical,66
SOM,4,2024,5,Fuel prices,Critical,8
SOM,4,2024,5,Heavy rainfall,Typical,69
SOM,4,2024,5,Heavy rainfall,Heightened,5
SOM,4,2024,6,Conflict,Typical,62
SOM,4,2024,6,Conflict,Heightened,12
SOM,4,2024,6,Drought NDVI,Typical,74
SOM,4,2024,6,Drought rainfall,Typical,74
SOM,4,2024,6,Exchange rates,Typical,74
SOM,4,2024,6,Food prices,Typical,71
SOM,4,2024,6,Food prices,Heightened,2
SOM,4,2024,6,Food prices,Critical,1
SOM,4,2024,6,Fuel prices,Typical,65
SOM,4,2024,6,Fuel prices,Heightened,1
SOM,4,2024,6,Fuel prices,Critical,8
SOM,4,2024,6,Heavy rainfall,Typical,68
SOM,4,2024,6,Heavy rainfall,Heightened,6
SOM,4,2024,7,Conflict,Typical,60
SOM,4,2024,7,Conflict,Heightened,14
SOM,4,2024,7,Drought NDVI,Typical,74
SOM,4,2024,7,Drought rainfall,Typical,74
SOM,4,2024,7,Exchange rates,Typical,74
SOM,4,2024,7,Food prices,Typical,73
SOM,4,2024,7,Food prices,Heightened,1
SOM,4,2024,7,Fuel prices,Typical,69
SOM,4,2024,7,Fuel prices,Heightened,1
SOM,4,2024,7,Fuel prices,Critical,4
SOM,4,2024,7,Heavy rainfall,Typical,74
SOM,4,2024,8,Conflict,Typical,63
SOM,4,2024,8,Conflict,Heightened,11
SOM,4,2024,8,Drought NDVI,Typical,74
SOM,4,2024,8,Drought rainfall,Typical,74
SOM,4,2024,8,Exchange rates,Typical,74
SOM,4,2024,8,Food prices,Typical,72
SOM,4,2024,8,Food prices,Heightened,2
SOM,4,2024,8,Fuel prices,Typical,72
SOM,4,2024,8,Fuel prices,Heightened,1
SOM,4,2024,8,Fuel prices,Critical,1
SOM,4,2024,8,Heavy rainfall,Typical,52
SOM,4,2024,8,Heavy rainfall,Heightened,18
SOM,4,2024,8,Heavy rainfall,Critical,4
SOM,4,2024,9,Conflict,Typical,66
SOM,4,2024,9,Conflict,Heightened,8
SOM,4,2024,9,Drought NDVI,Typical,74
SOM,4,2024,9,Drought rainfall,Typical,73
SOM,4,2024,9,Drought rainfall,Heightened,1
SOM,4,2024,9,Exchange rates,Typical,74
SOM,4,2024,9,Food prices,Typical,72
SOM,4,2024,9,Food prices,Heightened,1
SOM,4,2024,9,Food prices,Critical,1
SOM,4,2024,9,Fuel prices,Typical,73
SOM,4,2024,9,Fuel prices,Heightened,1
SOM,4,2024,9,Heavy rainfall,Typical,74
SOM,4,2024,10,Conflict,Typical,68
SOM,4,2024,10,Conflict,Heightened,6
SOM,4,2024,10,Drought NDVI,Typical,74
SOM,4,2024,10,Drought rainfall,Typical,63
SOM,4,2024,10,Drought rainfall,Heightened,11
SOM,4,2024,10,Exchange rates,Typical,74
SOM,4,2024,10,Food prices,Typical,73
SOM,4,2024,10,Food prices,Critical,1
SOM,4,2024,10,Fuel prices,Typical,71
SOM,4,2024,10,Fuel prices,Heightened,1
SOM,4,2024,10,Fuel prices,Critical,2
SOM,4,2024,10,Heavy rainfall,Typical,74
SOM,4,2024,11,Conflict,Typical,68
SOM,4,2024,11,Conflict,Heightened,6
SOM,4,2024,11,Drought NDVI,Typical,66
SOM,4,2024,11,Drought NDVI,Heightened,4
SOM,4,2024,11,Drought NDVI,Critical,4
SOM,4,2024,11,Drought rainfall,Typical,71
SOM,4,2024,11,Drought rainfall,Heightened,3
SOM,4,2024,11,Exchange rates,Typical,74
SOM,4,2024,11,Food prices,Typical,72
SOM,4,2024,11,Food prices,Heightened,2
SOM,4,2024,11,Fuel prices,Typical,68
SOM,4,2024,11,Fuel prices,Heightened,1
SOM,4,2024,11,Fuel prices,Critical,5
SOM,4,2024,11,Heavy rainfall,Typical,74
SOM,4,2024,12,Conflict,Typical,54
SOM,4,2024,12,Conflict,Heightened,16
SOM,4,2024,12,Conflict,Critical,4
SOM,4,2024,12,Drought NDVI,Typical,66
SOM,4,2024,12,Drought NDVI,Heightened,4
SOM,4,2024,12,Drought NDVI,Critical,4
SOM,4,2024,12,Drought rainfall,Typical,69
SOM,4,2024,12,Drought rainfall,Heightened,3
SOM,4,2024,12,Drought rainfall,Critical,2
SOM,4,2024,12,Exchange rates,Typical,74
SOM,4,2024,12,Food prices,Typical,72
SOM,4,2024,12,Food prices,Heightened,1
SOM,4,2024,12,Food prices,Critical,1
SOM,4,2024,12,Fuel prices,Typical,68
SOM,4,2024,12,Fuel prices,Heightened,2
SOM,4,2024,12,Fuel prices,Critical,4
SOM,4,2024,12,Heavy rainfall,Typical,74
SOM,4,2025,1,Conflict,Typical,49
SOM,4,2025,1,Conflict,Heightened,21
SOM,4,2025,1,Conflict,Critical,4
SOM,4,2025,1,Drought NDVI,Typical,73
SOM,4,2025,1,Drought NDVI,Heightened,1
SOM,4,2025,1,Drought rainfall,Typical,72
SOM,4,2025,1,Drought rainfall,Heightened,1
SOM,4,2025,1,Drought rainfall,Critical,1
SOM,4,2025,1,Exchange rates,Typical,74
SOM,4,2025,1,Food prices,Typical,73
